Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_221.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_285.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_352.jpg;0;0;0;0;99.66999;85.58897;0.0002358601;56.82556;-5.665031E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_404.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_453.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_502.jpg;0;0;0;0;99.66999;85.58897;0.0002358449;56.82556;-5.153635E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_556.jpg;0;0;0;0;99.66999;85.58897;0.0002357992;56.82556;-3.619445E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_603.jpg;0;0;0;0;99.66999;85.58897;0.0002358601;56.82556;-5.665031E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_654.jpg;0;0;0;0;99.66999;85.58897;0.0002358144;56.82556;-4.130841E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_702.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_755.jpg;0;0;0;0;99.66999;85.58897;0.0002358449;56.82556;-5.153635E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_804.jpg;0;0.0482841;0;0;99.67004;85.58907;0.002733886;56.82556;-5.020818E-07
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_852.jpg;0;0.1951218;0;0;99.67014;85.58922;0.006677727;56.83019;-3.939531E-06
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_905.jpg;0;0;0.3975075;0.03863773;99.67085;85.59029;0.03346977;56.83084;-5.799659E-06
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_39_972.jpg;0;0;0.5484036;0;99.67083;85.59029;0.02904384;56.83084;1.850121E-06
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_021.jpg;0;0;0.747138;0;99.67084;85.59029;0.02661386;56.83084;5.239369E-06
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_071.jpg;0;0;0.9018037;0;99.67085;85.59029;0.02277269;56.83084;1.010354E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_121.jpg;0;0;1;0;99.67085;85.5903;0.0201212;56.83084;1.283328E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_187.jpg;0;0;1;0;99.67086;85.59031;0.01607353;56.83085;1.638303E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_238.jpg;0;0;1;0;99.67087;85.59032;0.0120157;56.83086;1.963617E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_287.jpg;0;0;1;0;99.67088;85.59032;0.009343889;56.83086;2.104732E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_336.jpg;0;0;1;0;99.67088;85.59033;0.005440235;56.83086;2.261229E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_405.jpg;0;0;1;0;99.67089;85.59032;0.001720445;56.83086;2.44844E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_456.jpg;0;0;0;0;99.67089;85.59032;-0.001757467;56.83086;2.517772E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_503.jpg;0;0;0;0;99.67088;85.59032;-0.00391674;56.83086;2.556308E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_554.jpg;0;0;0;0;99.67088;85.59032;359.9931;56.83086;2.515797E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_620.jpg;0;0;0;0;99.67088;85.59033;359.9905;56.83086;2.47117E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_670.jpg;0;0;0;0;99.67088;85.59033;359.9883;56.83086;2.369472E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_722.jpg;0;0;0;0;99.67088;85.59032;359.987;56.83086;2.31707E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_770.jpg;0;0;0;0;99.67089;85.59032;359.9854;56.83086;2.197091E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_820.jpg;0;0;0;0;99.6709;85.59032;359.9846;56.83087;2.018082E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_886.jpg;0;0;0;0;99.67088;85.59034;359.9836;56.83086;1.800012E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_40_937.jpg;0;0;0;0;99.67088;85.59033;359.9831;56.83086;1.570226E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_003.jpg;0;0;0;0;99.67088;85.59032;359.9829;56.83086;1.301671E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_054.jpg;0;0;0;0;99.67088;85.59033;359.9831;56.83086;1.074762E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_104.jpg;0;0.1004697;0;0;99.671;85.59051;359.9892;56.83086;9.205164E-06
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_154.jpg;0;0.3029064;0;0;99.67135;85.59105;0.003803879;56.79116;3.367904E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_204.jpg;0;0.4493007;0;0.01424132;99.67216;85.59229;0.03478771;56.76958;5.165331E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_254.jpg;0;0.6023031;0;0.03974232;99.67438;85.59568;0.1195514;56.72974;0.0001044541
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_322.jpg;0;0.7663527;0;0.07444189;99.67804;85.60126;0.2516114;56.74784;-5.465537E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_370.jpg;0;0.9018441;0;0.1045939;99.68358;85.60976;0.4397708;57.01516;-0.001189235
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_437.jpg;0;1;0;0.1381861;99.6911;85.6213;0.6643133;57.03344;-0.0003902408
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_487.jpg;0;1;0;0.2228286;99.69741;85.63103;0.8391619;57.04074;0.0001249311
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_536.jpg;0;1;0;0.2246441;99.70812;85.64738;1.100198;56.94481;-0.0005131859
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_586.jpg;0;1;0;0.2936493;99.71599;85.6595;1.263803;57.0186;-0.001451982
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_656.jpg;0;1;0;0.3165067;99.73068;85.68146;1.258492;56.97546;-0.001694642
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_703.jpg;0;1;0;0.3855215;99.73858;85.69353;1.168596;56.94727;-0.0007907055
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_753.jpg;0;1;0;0.4390952;99.75232;85.71445;1.084666;56.83253;0.0009970928
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_822.jpg;0;1;0;0.4929258;99.76863;85.73927;1.081153;56.89628;-0.001441747
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_870.jpg;0;1;0;0.5210562;99.78669;85.76681;1.117938;56.88263;0.0006858174
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_921.jpg;0;0.9444007;0;0.590771;99.80006;85.78708;1.173065;56.85571;-0.00032645
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_41_970.jpg;0;0.7983719;0;0.6022047;99.82064;85.81839;1.221961;56.82984;-0.0001138446
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_038.jpg;0;0.6357743;0;0.6564294;99.84238;85.85139;1.226583;56.79104;-5.532119E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_087.jpg;0;0.4448332;0;0.6752061;99.85673;85.87318;1.178553;56.85413;-0.001875204
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_137.jpg;0;0.2986285;0;0.6925604;99.87966;85.9081;1.138857;56.88302;-0.0002799329
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_202.jpg;0;0.1487767;0;0.7245557;99.90235;85.9426;1.068531;56.94441;-0.0007255136
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_254.jpg;0;0.1533772;0;0.7101321;99.92524;85.97746;0.9916493;56.90241;0.0009914865
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_303.jpg;0;0.2509063;0;0.7222407;99.94064;86.00092;0.9392101;56.91753;0.001489502
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_356.jpg;0;0.4546162;0;0.7240148;99.96376;86.03621;0.8529475;56.91146;0.00464611
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_402.jpg;0;0.5539894;0;0.7471354;99.9797;86.06053;0.8104646;56.96323;0.005822985
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_453.jpg;0;0.751802;0;0.7695709;100.0052;86.0994;0.7963424;56.96161;0.004479609
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_522.jpg;0;0.9127694;0;0.8152029;100.0324;86.14095;0.8325122;56.97051;-0.0006234806
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_569.jpg;0;1;0;0.8467163;100.0614;86.1853;0.9109991;57.00013;-0.0008317607
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_621.jpg;0;1;0;0.886074;100.0816;86.21634;0.9817828;57.04845;-0.0006983826
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_670.jpg;0;1;0;0.9191301;100.1137;86.26545;1.119806;57.05838;-0.0005930591
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_737.jpg;0;1;0;0.9755265;100.1475;86.31728;1.270293;57.09986;-0.001476511
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_786.jpg;0;1;0;1.031858;100.1702;86.35217;1.310069;57.05192;-0.001265864
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_837.jpg;0;1;0;1.079949;100.2047;86.40504;1.254388;57.05386;-0.001278299
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_902.jpg;0;1;0;1.111534;100.2411;86.46069;1.205621;57.04881;-0.0004262341
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_42_970.jpg;0;1;0;1.173383;100.2926;86.53954;1.216934;57.03963;-0.0004769668
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_020.jpg;0;0.9429739;0;1.212317;100.3195;86.58065;1.23617;57.05076;-0.001065064
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_070.jpg;0;0.7990021;0;1.252594;100.3607;86.64361;1.239064;57.04601;-0.000890881
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_120.jpg;0;0.6506191;0;1.277434;100.3888;86.6866;1.232823;57.04085;-0.0005145711
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_170.jpg;0;0.4990007;0;1.309582;100.4317;86.75219;1.222061;57.0366;-0.0003886888
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_238.jpg;0;0.3341374;0;1.322835;100.4751;86.81861;1.204892;57.02868;-0.0003458548
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_286.jpg;0;0.2000428;0;1.334748;100.5042;86.86301;1.182307;57.02337;-0.0003100392
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_338.jpg;0;0;0;1.337182;100.5476;86.92927;1.121788;57.01552;-0.0002330181
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_387.jpg;0;0;0;1.334978;100.5762;86.97307;1.062517;57.01045;-0.0001659274
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_437.jpg;-3.018263;0;0;1.330855;100.6194;87.03792;0.950183;56.87542;-8.00256E-05
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_503.jpg;-5.410359;0;0;1.326295;100.6632;87.10152;0.8147945;56.54965;359.9829
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_554.jpg;-7.489692;0;0;1.322446;100.7083;87.16339;0.6586974;55.97652;359.9248
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_604.jpg;-10.55206;0;0;1.316554;100.7392;87.20358;0.5448317;55.46035;359.8623
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_654.jpg;-12.75016;0;0;1.309764;100.7866;87.26224;0.3620627;54.51105;359.7369
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_704.jpg;-14.2509;0;0;1.304382;100.8191;87.30016;0.2335593;53.76803;359.6324
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_755.jpg;-11.23917;0;0;1.298918;100.8681;87.35645;0.0429048;52.72823;359.4803
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_803.jpg;-9.704926;0;0;1.296664;100.9007;87.39421;359.9342;52.14576;359.4026
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_853.jpg;-6.754119;0;0;1.292636;100.9498;87.45129;359.8078;51.46371;359.325
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_922.jpg;-4.332502;0;0;1.288228;100.9987;87.50904;359.7206;51.00105;359.2999
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_43_969.jpg;-2.252418;0;0;1.285235;101.0473;87.56718;359.653;50.7466;359.3094
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_037.jpg;0;0;0;1.280527;101.0953;87.62592;359.6032;50.70446;359.3607
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_104.jpg;0;0.0487947;0;1.274504;101.1432;87.68468;359.5657;50.70306;359.4248
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_153.jpg;0;0.246981;0;1.275171;101.1915;87.74375;359.5529;50.70361;359.4966
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_203.jpg;0;0.3954135;0;1.280816;101.2241;87.78363;359.5641;50.70366;359.5463
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_254.jpg;0;0.5493327;0;1.297898;101.2741;87.84468;359.6219;50.70379;359.6229
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_302.jpg;0;0.6500626;0;1.313552;101.3083;87.88641;359.6916;50.70391;359.6744
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_354.jpg;0;0.8473278;0;1.344593;101.3611;87.95097;359.8499;50.70413;359.7512
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_404.jpg;0;0.9463068;0;1.369999;101.3976;87.9955;359.9933;50.70431;359.8014
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_455.jpg;0;0.7455961;0;1.408686;101.454;88.06435;0.2521674;50.70468;359.8742
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_502.jpg;0;0.6465546;0;1.429727;101.4925;88.11125;0.4402597;50.70497;359.9206
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_553.jpg;0;0.4465237;0;1.453704;101.5507;88.18249;0.7163467;50.70801;359.9919
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_620.jpg;0;0.2970664;0;1.465392;101.6094;88.25332;0.9355614;50.69664;0.02283322
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_671.jpg;-1.243237;0.09618609;0;1.476881;101.6679;88.32354;1.093031;50.6604;0.03110463
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_737.jpg;-3.490817;0;0;1.476455;101.7267;88.39179;1.184569;50.38704;0.00221615
C:\Users\Admin\OneDrive\Documents\Classes\Spring 2022\ME_592\HW3_Training_Dataset\IMG\robocam_2022_03_27_14_37_44_787.jpg;-5.745618;0;0;1.471723;101.7658;88.43633;1.206768;50.08636;-0.00274784
